run_accession	experiment_accession	sample_accession	study_accession	sample	series_id	library_strategy	platform	library_layout	pairedEnd	taxon_id	sample_name	experiment_title	experiment_name	sample_attribute	characteristics_ch1	sa_tissue	ch1_tissue	sa_antibody	ch1_antibody	sa_gene	ch1_gene	sa_treatment	ch1_treatment
SRR1607725	SRX728762	SRS718300	SRP048744	GSM1520916	GSE62171	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Lib106; Homo sapiens; ChIP-Seq	GSM1520916	source_name: THP1_vector-control_ChIP-seq || cell line: THP1 || cell type: human acute monocytic leukemia (AML) cell line || treatment: pMY56 (control) || genotype/variation: vector control || chip antibody: PAF1 || chip antibody vendor: Bethyl || fixation: EGS+ FA	cell line: THP1 || cell type: human acute monocytic leukemia (AML) cell line || treatment: pMY56 (control) || genotype/variation: vector control || chip antibody: PAF1 || chip antibody vendor: Bethyl || chip antibody cat. #: A300-171A || fixation: EGS+ FA	THP1_vector-control_ChIP-seq -;- human acute monocytic leukemia (AML) cell line	human acute monocytic leukemia (AML) cell line -;- THP1	PAF1	PAF1	vector control	NA	pMY56 (control)	pMY56 (control)
SRR1607727	SRX728763	SRS718301	SRP048744	GSM1520918	GSE62171	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Lib108; Homo sapiens; ChIP-Seq	GSM1520918	source_name: THP1_vector-control_ChIP-seq || cell line: THP1 || cell type: human acute monocytic leukemia (AML) cell line || treatment: pMY56 (control) || genotype/variation: vector control || chip antibody: Pol II || chip antibody vendor: Santa Cruz || fixation: EGS+ FA	cell line: THP1 || cell type: human acute monocytic leukemia (AML) cell line || treatment: pMY56 (control) || genotype/variation: vector control || chip antibody: Pol II || chip antibody vendor: Santa Cruz || chip antibody cat. #: sc-899 || fixation: EGS+ FA	THP1_vector-control_ChIP-seq -;- human acute monocytic leukemia (AML) cell line	human acute monocytic leukemia (AML) cell line -;- THP1	Pol II	Pol II	vector control	NA	pMY56 (control)	pMY56 (control)
SRR1607728	SRX728778	SRS718302	SRP048744	GSM1520919	GSE62171	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Lib109; Homo sapiens; ChIP-Seq	GSM1520919	source_name: THP1_PAF1KD_ChIP-seq || cell line: THP1 || cell type: human acute monocytic leukemia (AML) cell line || treatment: pMY136 (PAF1 shRNA #1) || genotype/variation: PAF1 knockdown || chip antibody: Pol II || chip antibody vendor: Santa Cruz || fixation: EGS+ FA	cell line: THP1 || cell type: human acute monocytic leukemia (AML) cell line || treatment: pMY136 (PAF1 shRNA #1) || genotype/variation: PAF1 knockdown || chip antibody: Pol II || chip antibody vendor: Santa Cruz || chip antibody cat. #: sc-899 || fixation: EGS+ FA	THP1_PAF1KD_ChIP-seq -;- human acute monocytic leukemia (AML) cell line	human acute monocytic leukemia (AML) cell line -;- THP1	Pol II	Pol II	PAF1 knockdown	NA	pMY136 (PAF1 shRNA #1)	pMY136 (PAF1 shRNA #1)
SRR2084572	SRX1078887	SRS977123	SRP060227	GSM1727117	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	Input_dsPAF1.1_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727117	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: no antibody	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: no antibody	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	no antibody	no antibody	NA	NA	NA	NA
SRR2084573	SRX1078887	SRS977123	SRP060227	GSM1727117	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	Input_dsPAF1.1_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727117	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: no antibody	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: no antibody	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	no antibody	no antibody	NA	NA	NA	NA
SRR2084574	SRX1078887	SRS977123	SRP060227	GSM1727117	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	Input_dsPAF1.1_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727117	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: no antibody	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: no antibody	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	no antibody	no antibody	NA	NA	NA	NA
SRR2084575	SRX1078887	SRS977123	SRP060227	GSM1727117	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	Input_dsPAF1.1_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727117	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: no antibody	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: no antibody	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	no antibody	no antibody	NA	NA	NA	NA
SRR2084568	SRX1078886	SRS977124	SRP060227	GSM1727116	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	Input_dsLacZ_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727116	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: no antibody	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: no antibody	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	no antibody	no antibody	NA	NA	NA	NA
SRR2084569	SRX1078886	SRS977124	SRP060227	GSM1727116	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	Input_dsLacZ_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727116	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: no antibody	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: no antibody	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	no antibody	no antibody	NA	NA	NA	NA
SRR2084570	SRX1078886	SRS977124	SRP060227	GSM1727116	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	Input_dsLacZ_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727116	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: no antibody	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: no antibody	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	no antibody	no antibody	NA	NA	NA	NA
SRR2084571	SRX1078886	SRS977124	SRP060227	GSM1727116	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	Input_dsLacZ_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727116	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: no antibody	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: no antibody	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	no antibody	no antibody	NA	NA	NA	NA
SRR2084564	SRX1078885	SRS977125	SRP060227	GSM1727115	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	dRpb1_dsPAF1.1_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727115	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: Rpb1 (homemade)	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: Rpb1 (homemade)	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	Rpb1 (homemade)	Rpb1 (homemade)	NA	NA	NA	NA
SRR2084565	SRX1078885	SRS977125	SRP060227	GSM1727115	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	dRpb1_dsPAF1.1_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727115	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: Rpb1 (homemade)	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: Rpb1 (homemade)	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	Rpb1 (homemade)	Rpb1 (homemade)	NA	NA	NA	NA
SRR2084566	SRX1078885	SRS977125	SRP060227	GSM1727115	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	dRpb1_dsPAF1.1_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727115	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: Rpb1 (homemade)	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: Rpb1 (homemade)	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	Rpb1 (homemade)	Rpb1 (homemade)	NA	NA	NA	NA
SRR2084567	SRX1078885	SRS977125	SRP060227	GSM1727115	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	dRpb1_dsPAF1.1_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727115	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: Rpb1 (homemade)	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: PAF1 RNAi #1 || chip antibody: Rpb1 (homemade)	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	Rpb1 (homemade)	Rpb1 (homemade)	NA	NA	NA	NA
SRR2084560	SRX1078884	SRS977126	SRP060227	GSM1727114	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	dRpb1_dsLacZ_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727114	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: Rpb1 (homemade)	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: Rpb1 (homemade)	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	Rpb1 (homemade)	Rpb1 (homemade)	NA	NA	NA	NA
SRR2084561	SRX1078884	SRS977126	SRP060227	GSM1727114	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	dRpb1_dsLacZ_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727114	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: Rpb1 (homemade)	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: Rpb1 (homemade)	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	Rpb1 (homemade)	Rpb1 (homemade)	NA	NA	NA	NA
SRR2084562	SRX1078884	SRS977126	SRP060227	GSM1727114	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	dRpb1_dsLacZ_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727114	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: Rpb1 (homemade)	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: Rpb1 (homemade)	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	Rpb1 (homemade)	Rpb1 (homemade)	NA	NA	NA	NA
SRR2084563	SRX1078884	SRS977126	SRP060227	GSM1727114	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	7227	NA	dRpb1_dsLacZ_S2_rep1_ChIPSeq; Drosophila melanogaster; ChIP-Seq	GSM1727114	source_name: S2 || cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: Rpb1 (homemade)	cell type: Drosophila melanogaster cell line || cell line: S2 || shRNA: LacZ RNAi || chip antibody: Rpb1 (homemade)	S2 -;- Drosophila melanogaster cell line	Drosophila melanogaster cell line -;- S2	Rpb1 (homemade)	Rpb1 (homemade)	NA	NA	NA	NA
SRR2084556	SRX1078883	SRS977127	SRP060227	GSM1727113	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	N20_shSCR_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727113	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: Pol II (Santa Cruz, sc-899)	cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: Pol II (Santa Cruz, sc-899)	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	Pol II (Santa Cruz, sc-899)	Pol II (Santa Cruz, sc-899)	NA	NA	NA	NA
SRR2084557	SRX1078883	SRS977127	SRP060227	GSM1727113	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	N20_shSCR_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727113	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: Pol II (Santa Cruz, sc-899)	cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: Pol II (Santa Cruz, sc-899)	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	Pol II (Santa Cruz, sc-899)	Pol II (Santa Cruz, sc-899)	NA	NA	NA	NA
SRR2084558	SRX1078883	SRS977127	SRP060227	GSM1727113	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	N20_shSCR_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727113	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: Pol II (Santa Cruz, sc-899)	cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: Pol II (Santa Cruz, sc-899)	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	Pol II (Santa Cruz, sc-899)	Pol II (Santa Cruz, sc-899)	NA	NA	NA	NA
SRR2084559	SRX1078883	SRS977127	SRP060227	GSM1727113	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	N20_shSCR_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727113	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: Pol II (Santa Cruz, sc-899)	cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: Pol II (Santa Cruz, sc-899)	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	Pol II (Santa Cruz, sc-899)	Pol II (Santa Cruz, sc-899)	NA	NA	NA	NA
SRR2084552	SRX1078882	SRS977128	SRP060227	GSM1727112	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	N20_shPAF1.1_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727112	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: PAF1 shRNA #1 || chip antibody: Pol II (Santa Cruz, sc-899)	cell type: breast cancer cell line || cell line: MCF7 || shRNA: PAF1 shRNA #1 || chip antibody: Pol II (Santa Cruz, sc-899)	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	Pol II (Santa Cruz, sc-899)	Pol II (Santa Cruz, sc-899)	NA	NA	NA	NA
SRR2084553	SRX1078882	SRS977128	SRP060227	GSM1727112	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	N20_shPAF1.1_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727112	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: PAF1 shRNA #1 || chip antibody: Pol II (Santa Cruz, sc-899)	cell type: breast cancer cell line || cell line: MCF7 || shRNA: PAF1 shRNA #1 || chip antibody: Pol II (Santa Cruz, sc-899)	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	Pol II (Santa Cruz, sc-899)	Pol II (Santa Cruz, sc-899)	NA	NA	NA	NA
SRR2084554	SRX1078882	SRS977128	SRP060227	GSM1727112	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	N20_shPAF1.1_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727112	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: PAF1 shRNA #1 || chip antibody: Pol II (Santa Cruz, sc-899)	cell type: breast cancer cell line || cell line: MCF7 || shRNA: PAF1 shRNA #1 || chip antibody: Pol II (Santa Cruz, sc-899)	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	Pol II (Santa Cruz, sc-899)	Pol II (Santa Cruz, sc-899)	NA	NA	NA	NA
SRR2084555	SRX1078882	SRS977128	SRP060227	GSM1727112	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	N20_shPAF1.1_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727112	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: PAF1 shRNA #1 || chip antibody: Pol II (Santa Cruz, sc-899)	cell type: breast cancer cell line || cell line: MCF7 || shRNA: PAF1 shRNA #1 || chip antibody: Pol II (Santa Cruz, sc-899)	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	Pol II (Santa Cruz, sc-899)	Pol II (Santa Cruz, sc-899)	NA	NA	NA	NA
SRR2084545	SRX1078880	SRS977129	SRP060227	GSM1727110	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Ser2P_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727110	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: Ser2 Phosphorylated Pol II (Millipore, 04-1571)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: Ser2 Phosphorylated Pol II (Millipore, 04-1571)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	Ser2 Phosphorylated Pol II (Millipore, 04-1571)	Ser2 Phosphorylated Pol II (Millipore, 04-1571)	NA	NA	NA	NA
SRR2084546	SRX1078880	SRS977129	SRP060227	GSM1727110	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Ser2P_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727110	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: Ser2 Phosphorylated Pol II (Millipore, 04-1571)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: Ser2 Phosphorylated Pol II (Millipore, 04-1571)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	Ser2 Phosphorylated Pol II (Millipore, 04-1571)	Ser2 Phosphorylated Pol II (Millipore, 04-1571)	NA	NA	NA	NA
SRR2084547	SRX1078880	SRS977129	SRP060227	GSM1727110	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Ser2P_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727110	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: Ser2 Phosphorylated Pol II (Millipore, 04-1571)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: Ser2 Phosphorylated Pol II (Millipore, 04-1571)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	Ser2 Phosphorylated Pol II (Millipore, 04-1571)	Ser2 Phosphorylated Pol II (Millipore, 04-1571)	NA	NA	NA	NA
SRR2084544	SRX1078879	SRS977130	SRP060227	GSM1727109	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Ser2P_shSCR_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727109	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: Ser2 Phosphorylated Pol II (Millipore, 04-1571)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: Ser2 Phosphorylated Pol II (Millipore, 04-1571)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	Ser2 Phosphorylated Pol II (Millipore, 04-1571)	Ser2 Phosphorylated Pol II (Millipore, 04-1571)	NA	NA	NA	NA
SRR2084548	SRX1078881	SRS977131	SRP060227	GSM1727111	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Input_shSCR_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727111	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: no antibody	cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: no antibody	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	no antibody	no antibody	NA	NA	NA	NA
SRR2084549	SRX1078881	SRS977131	SRP060227	GSM1727111	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Input_shSCR_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727111	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: no antibody	cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: no antibody	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	no antibody	no antibody	NA	NA	NA	NA
SRR2084550	SRX1078881	SRS977131	SRP060227	GSM1727111	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	Input_shSCR_MCF7_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727111	source_name: MCF7 || cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: no antibody	cell type: breast cancer cell line || cell line: MCF7 || shRNA: Scramble shRNA || chip antibody: no antibody	MCF7 -;- breast cancer cell line	breast cancer cell line -;- MCF7	no antibody	no antibody	NA	NA	NA	NA
