run_accession	experiment_accession	sample_accession	study_accession	sample	series_id	library_strategy	platform	library_layout	pairedEnd	taxon_id	sample_name	experiment_title	experiment_name	sample_attribute	characteristics_ch1	sa_tissue	ch1_tissue	sa_antibody	ch1_antibody	sa_gene	ch1_gene	sa_treatment	ch1_treatment
SRR529939	SRX172325	SRS352378	SRP014628	GSM978749	GSE39756	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM978749: WT CD4 T IgG	WT CD4 T IgG; Mus musculus; ChIP-Seq	GSM978749_1	source_name: CD4+ T Cells || strain: C57BL/6 || cell type: CD4+ T Cells || tissue: Spleen || chip antibody: Rabbit IgG (R&D, AB-105-C, ER11)	strain: C57BL/6 || cell type: CD4+ T Cells || tissue: Spleen || chip antibody: Rabbit IgG (R&D, AB-105-C, ER11)	C57BL/6 -;- Spleen -;- CD4+ T Cells	Spleen -;- CD4+ T Cells	Rabbit IgG (R&D, AB-105-C, ER11)	Rabbit IgG (R&D, AB-105-C, ER11)	NA	NA	NA	NA
SRR529946	SRX172332	SRS352385	SRP014628	GSM978756	GSE39756	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM978756: WT CD4 T -IL21 STAT3	WT CD4 T -IL21 STAT3; Mus musculus; ChIP-Seq	GSM978756_1	source_name: CD4+ T Cells || strain: C57BL/6 || cell type: CD4+ T Cells || tissue: Spleen || chip antibody: STAT3 (Invitrogen, 13-7000)	strain: C57BL/6 || cell type: CD4+ T Cells || tissue: Spleen || chip antibody: STAT3 (Invitrogen, 13-7000)	C57BL/6 -;- Spleen -;- CD4+ T Cells	Spleen -;- CD4+ T Cells	STAT3 (Invitrogen, 13-7000)	STAT3 (Invitrogen, 13-7000)	NA	NA	NA	NA
SRR529947	SRX172333	SRS352386	SRP014628	GSM978757	GSE39756	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM978757: WT CD4 T +IL21 STAT3	WT CD4 T +IL21 STAT3; Mus musculus; ChIP-Seq	GSM978757_1	source_name: CD4+ T Cells || strain: C57BL/6 || cell type: CD4+ T Cells || tissue: Spleen || chip antibody: STAT3 (Invitrogen, 13-7000)	strain: C57BL/6 || cell type: CD4+ T Cells || tissue: Spleen || chip antibody: STAT3 (Invitrogen, 13-7000)	C57BL/6 -;- Spleen -;- CD4+ T Cells	Spleen -;- CD4+ T Cells	STAT3 (Invitrogen, 13-7000)	STAT3 (Invitrogen, 13-7000)	NA	NA	NA	NA
SRR529956	SRX172342	SRS352395	SRP014628	GSM978766	GSE39756	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM978766: Th17 IgG	Th17 IgG; Mus musculus; ChIP-Seq	GSM978766_1	source_name: Th17 Cells || strain: C57BL/6 || cell type: Th17 Cells || tissue: Spleen || chip antibody: Rabbit IgG (R&D, AB-105-C, ER11)	strain: C57BL/6 || cell type: Th17 Cells || tissue: Spleen || chip antibody: Rabbit IgG (R&D, AB-105-C, ER11)	C57BL/6 -;- Spleen -;- Th17 Cells	Spleen -;- Th17 Cells	Rabbit IgG (R&D, AB-105-C, ER11)	Rabbit IgG (R&D, AB-105-C, ER11)	NA	NA	NA	NA
SRR529962	SRX172348	SRS352400	SRP014628	GSM978772	GSE39756	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM978772: Th17 Stat3	Th17 Stat3; Mus musculus; ChIP-Seq	GSM978772_1	source_name: Th17 Cells || strain: C57BL/6 || cell type: Th17 Cells || tissue: Spleen || chip antibody: STAT3 (Invitrogen, 13-7000)	strain: C57BL/6 || cell type: Th17 Cells || tissue: Spleen || chip antibody: STAT3 (Invitrogen, 13-7000)	C57BL/6 -;- Spleen -;- Th17 Cells	Spleen -;- Th17 Cells	STAT3 (Invitrogen, 13-7000)	STAT3 (Invitrogen, 13-7000)	NA	NA	NA	NA
SRR571544	SRX187189	SRS363448	SRP015773	GSM1004784	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004784	SL3039; Mus musculus; ChIP-Seq	GSM1004784_1	source_name: Th0 in vitro || genotype: wt || control: SL3038 || factor: B-ATF || application: ChIP-Seq || cell type: Th0	genotype: wt || control: SL3038 || factor: B-ATF || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	wt	wt	NA	NA
SRR571545	SRX187190	SRS363449	SRP015773	GSM1004785	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004785	SL3192; Mus musculus; ChIP-Seq	GSM1004785_1	source_name: Th0 in vitro || genotype: wt || control: SL3190 || factor: B-ATF || application: ChIP-Seq || cell type: Th0	genotype: wt || control: SL3190 || factor: B-ATF || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	wt	wt	NA	NA
SRR571546	SRX187191	SRS363450	SRP015773	GSM1004786	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004786	SL3033; Mus musculus; ChIP-Seq	GSM1004786_1	source_name: Th17 in vitro || genotype: wt || control: SL3036 || factor: B-ATF || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL3036 || factor: B-ATF || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571549	SRX187194	SRS363453	SRP015773	GSM1004789	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004789	SL8348; Mus musculus; ChIP-Seq	GSM1004789_1	source_name: Th0 in vitro || genotype: IRF4 wt || control: SL8356 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th0	genotype: IRF4 wt || control: SL8356 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	IRF4 wt	IRF4 wt	NA	NA
SRR571550	SRX187195	SRS363454	SRP015773	GSM1004790	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004790	SL8350; Mus musculus; ChIP-Seq	GSM1004790_1	source_name: Th0 in vitro || genotype: IRF4 ko || control: SL8346 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th0	genotype: IRF4 ko || control: SL8346 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	IRF4 ko	IRF4 ko	NA	NA
SRR571553	SRX187198	SRS363457	SRP015773	GSM1004793	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004793	SL10570; Mus musculus; ChIP-Seq	GSM1004793_1	source_name: Th17 in vitro || genotype: wt || control: SL10564 || factor: BATF || time_point: 16h || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL10564 || factor: BATF || time_point: 16h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571554	SRX187199	SRS363458	SRP015773	GSM1004794	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004794	SL8349; Mus musculus; ChIP-Seq	GSM1004794_1	source_name: Th17 in vitro || genotype: IRF4 wt || control: SL8357 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th17	genotype: IRF4 wt || control: SL8357 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	IRF4 wt	IRF4 wt	NA	NA
SRR571555	SRX187200	SRS363459	SRP015773	GSM1004795	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004795	SL8351; Mus musculus; ChIP-Seq	GSM1004795_1	source_name: Th17 in vitro || genotype: IRF4 ko || control: SL8347 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th17	genotype: IRF4 ko || control: SL8347 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	IRF4 ko	IRF4 ko	NA	NA
SRR571556	SRX187201	SRS363460	SRP015773	GSM1004796	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004796	SL9449; Mus musculus; ChIP-Seq	GSM1004796_1	source_name: Th17 in vitro || genotype: IRF4 wt || control: SL9445 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th17	genotype: IRF4 wt || control: SL9445 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	IRF4 wt	IRF4 wt	NA	NA
SRR571557	SRX187202	SRS363461	SRP015773	GSM1004797	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004797	SL9451; Mus musculus; ChIP-Seq	GSM1004797_1	source_name: Th17 in vitro || genotype: IRF4 ko || control: SL9447 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th17	genotype: IRF4 ko || control: SL9447 || factor: Batf || time_point: 48h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	IRF4 ko	IRF4 ko	NA	NA
SRR571562	SRX187207	SRS363466	SRP015773	GSM1004802	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004802	SL3191; Mus musculus; ChIP-Seq	GSM1004802_1	source_name: Th0 in vitro || genotype: wt || control: SL3190 || factor: CTCF || application: ChIP-Seq || cell type: Th0	genotype: wt || control: SL3190 || factor: CTCF || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	wt	wt	NA	NA
SRR571563	SRX187208	SRS363467	SRP015773	GSM1004803	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004803	SL3781; Mus musculus; ChIP-Seq	GSM1004803_1	source_name: Th0 in vitro || genotype: wt || control: SL3778 || factor: CTCF || application: ChIP-Seq || cell type: Th0	genotype: wt || control: SL3778 || factor: CTCF || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	wt	wt	NA	NA
SRR571564	SRX187209	SRS363468	SRP015773	GSM1004804	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004804	SL3034; Mus musculus; ChIP-Seq	GSM1004804_1	source_name: Th17 in vitro || genotype: wt || control: SL3035 || factor: CTCF || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL3035 || factor: CTCF || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571565	SRX187210	SRS363469	SRP015773	GSM1004805	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004805	SL3783; Mus musculus; ChIP-Seq	GSM1004805_1	source_name: Th17 in vitro || genotype: wt || control: SL3782 || factor: CTCF || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL3782 || factor: CTCF || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571566	SRX187211	SRS363470	SRP015773	GSM1004806	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004806	SL10573; Mus musculus; ChIP-Seq	GSM1004806_1	source_name: Th17 in vitro || genotype: wt || control: SL10567 || factor: Etv6 || time_point: 48h || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL10567 || factor: Etv6 || time_point: 48h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571567	SRX187212	SRS363471	SRP015773	GSM1004807	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004807	SL13368; Mus musculus; ChIP-Seq	GSM1004807_1	source_name: Th17 in vitro || genotype: wt || control: SL13364 || factor: Etv6 || time_point: 48h || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL13364 || factor: Etv6 || time_point: 48h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571568	SRX187213	SRS363472	SRP015773	GSM1004808	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004808	SL6500; Mus musculus; ChIP-Seq	GSM1004808_1	source_name: Th0 in vitro || genotype: wt || control: SL6499 || factor: Fosl2 || application: ChIP-Seq || cell type: Th0	genotype: wt || control: SL6499 || factor: Fosl2 || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	wt	wt	NA	NA
SRR571569	SRX187214	SRS363473	SRP015773	GSM1004809	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004809	SL6498; Mus musculus; ChIP-Seq	GSM1004809_1	source_name: Th17 in vitro || genotype: wt || control: SL6497 || factor: Fosl2 || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL6497 || factor: Fosl2 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571570	SRX187215	SRS363474	SRP015773	GSM1004810	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004810	SL6625; Mus musculus; ChIP-Seq	GSM1004810_1	source_name: Th17 in vitro || genotype: wt || control: SL6627 || factor: Fosl2 || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL6627 || factor: Fosl2 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571571	SRX187216	SRS363475	SRP015773	GSM1004811	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004811	SL2991; Mus musculus; ChIP-Seq	GSM1004811_1	source_name: Th17 in vitro || genotype: RORg wt || control: SL2999 || factor: H3K4me2 || application: ChIP-Seq || cell type: Th17	genotype: RORg wt || control: SL2999 || factor: H3K4me2 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg wt	RORg wt	NA	NA
SRR571572	SRX187217	SRS363476	SRP015773	GSM1004812	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004812	SL2992; Mus musculus; ChIP-Seq	GSM1004812_1	source_name: Th17 in vitro || genotype: RORg ko || control: SL3000 || factor: H3K4me2 || application: ChIP-Seq || cell type: Th17	genotype: RORg ko || control: SL3000 || factor: H3K4me2 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg ko	RORg ko	NA	NA
SRR571573	SRX187218	SRS363477	SRP015773	GSM1004813	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004813	SL4032; Mus musculus; ChIP-Seq	GSM1004813_1	source_name: Th17 in vitro || genotype: RORg wt || control: SL4028 || factor: H3K4me2 || application: ChIP-Seq || cell type: Th17	genotype: RORg wt || control: SL4028 || factor: H3K4me2 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg wt	RORg wt	NA	NA
SRR571574	SRX187219	SRS363478	SRP015773	GSM1004814	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004814	SL4033; Mus musculus; ChIP-Seq	GSM1004814_1	source_name: Th17 in vitro || genotype: RORg ko || control: SL4029 || factor: H3K4me2 || application: ChIP-Seq || cell type: Th17	genotype: RORg ko || control: SL4029 || factor: H3K4me2 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg ko	RORg ko	NA	NA
SRR571575	SRX187220	SRS363479	SRP015773	GSM1004815	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004815	SL2993; Mus musculus; ChIP-Seq	GSM1004815_1	source_name: Th17 in vitro || genotype: RORg wt || control: SL2999 || factor: H3K4me3 || application: ChIP-Seq || cell type: Th17	genotype: RORg wt || control: SL2999 || factor: H3K4me3 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg wt	RORg wt	NA	NA
SRR571576	SRX187221	SRS363480	SRP015773	GSM1004816	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004816	SL2994; Mus musculus; ChIP-Seq	GSM1004816_1	source_name: Th17 in vitro || genotype: RORg ko || control: SL3000 || factor: H3K4me3 || application: ChIP-Seq || cell type: Th17	genotype: RORg ko || control: SL3000 || factor: H3K4me3 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg ko	RORg ko	NA	NA
SRR571577	SRX187222	SRS363481	SRP015773	GSM1004817	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004817	SL4034; Mus musculus; ChIP-Seq	GSM1004817_1	source_name: Th17 in vitro || genotype: RORg wt || control: SL4028 || factor: H3K4me3 || application: ChIP-Seq || cell type: Th17	genotype: RORg wt || control: SL4028 || factor: H3K4me3 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg wt	RORg wt	NA	NA
SRR571578	SRX187223	SRS363482	SRP015773	GSM1004818	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004818	SL4035; Mus musculus; ChIP-Seq	GSM1004818_1	source_name: Th17 in vitro || genotype: RORg ko || control: SL4029 || factor: H3K4me3 || application: ChIP-Seq || cell type: Th17	genotype: RORg ko || control: SL4029 || factor: H3K4me3 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg ko	RORg ko	NA	NA
SRR571579	SRX187224	SRS363483	SRP015773	GSM1004819	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004819	SL10572; Mus musculus; ChIP-Seq	GSM1004819_1	source_name: Th17 in vitro || genotype: wt || control: SL10566 || factor: Hif1a || time_point: 48h || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL10566 || factor: Hif1a || time_point: 48h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571580	SRX187225	SRS363484	SRP015773	GSM1004820	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004820	SL10575; Mus musculus; ChIP-Seq	GSM1004820_1	source_name: Th17 in vitro || genotype: wt || control: SL10569 || factor: Hif1a || time_point: 48h || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL10569 || factor: Hif1a || time_point: 48h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571584	SRX187229	SRS363488	SRP015773	GSM1004824	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004824	SL1235; Mus musculus; ChIP-Seq	GSM1004824_1	source_name: Th0 in vitro || genotype: wt || control: SL1234 || factor: IRF4 || application: ChIP-Seq || cell type: Th0	genotype: wt || control: SL1234 || factor: IRF4 || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	wt	wt	NA	NA
SRR571585	SRX187230	SRS363489	SRP015773	GSM1004825	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004825	SL6632; Mus musculus; ChIP-Seq	GSM1004825_1	source_name: Th0 in vitro || genotype: Batf wt || control: SL6634 || factor: IRF4 || application: ChIP-Seq || cell type: Th0	genotype: Batf wt || control: SL6634 || factor: IRF4 || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	Batf wt	Batf wt	NA	NA
SRR571586	SRX187231	SRS363490	SRP015773	GSM1004826	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004826	SL6633; Mus musculus; ChIP-Seq	GSM1004826_1	source_name: Th0 in vitro || genotype: Batf ko || control: SL6635 || factor: IRF4 || application: ChIP-Seq || cell type: Th0	genotype: Batf ko || control: SL6635 || factor: IRF4 || application: ChIP-Seq || cell type: Th0	Th0 in vitro	Th0	NA	NA	Batf ko	Batf ko	NA	NA
SRR571587	SRX187232	SRS363491	SRP015773	GSM1004827	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004827	SL9855; Mus musculus; ChIP-Seq	GSM1004827_1	source_name: Th17 in vitro || genotype: wt || control: SL9859 || factor: IRF4 || time_point: 16h || application: ChIP-Seq || cell type: Th17	genotype: wt || control: SL9859 || factor: IRF4 || time_point: 16h || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	wt	wt	NA	NA
SRR571592	SRX187237	SRS363496	SRP015773	GSM1004832	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004832	SL1046; Mus musculus; ChIP-Seq	GSM1004832_1	source_name: Th17 in vitro || genotype: IRF4 ko || control: SL1045 || factor: IRF4 || application: ChIP-Seq || cell type: Th17	genotype: IRF4 ko || control: SL1045 || factor: IRF4 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	IRF4 ko	IRF4 ko	NA	NA
SRR571593	SRX187238	SRS363497	SRP015773	GSM1004833	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004833	SL2872; Mus musculus; ChIP-Seq	GSM1004833_1	source_name: Th17 in vitro || genotype: RORg wt || control: SL2876 || factor: IRF4 || application: ChIP-Seq || cell type: Th17	genotype: RORg wt || control: SL2876 || factor: IRF4 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg wt	RORg wt	NA	NA
SRR571594	SRX187239	SRS363498	SRP015773	GSM1004834	GSE40918	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	GSM1004834	SL2873; Mus musculus; ChIP-Seq	GSM1004834_1	source_name: Th17 in vitro || genotype: RORg ko || control: SL2877 || factor: IRF4 || application: ChIP-Seq || cell type: Th17	genotype: RORg ko || control: SL2877 || factor: IRF4 || application: ChIP-Seq || cell type: Th17	Th17 in vitro	Th17	NA	NA	RORg ko	RORg ko	NA	NA
